,vic_x,vic_y,sept2014JanMaxTemp_0,sept2014JanRainfall_0,sept2014JulMinTemp_0,sept2014JulRainfall_0,VMLITE_BUILT_UP_AREA,VMLITE_FOREST_SU2,VMLITE_HY_WATER_AREA,VMLITE_PUBLIC_LAND_SU3
2689,2644050.6329113925,2494430.3797468357,268.3793029785156,36.012699127197266,35.44350051879883,145.50840759277344,False,True,False,True
2690,2654582.2784810127,2494430.3797468357,271.8656005859375,31.14620018005371,39.933101654052734,140.92430114746094,False,True,False,True
2691,2665113.924050633,2494430.3797468357,258.6400146484375,37.77009963989258,32.028900146484375,147.21969604492188,False,True,False,True
2692,2675645.569620253,2494430.3797468357,253.952392578125,32.966400146484375,34.54389953613281,139.30020141601562,False,True,False,True
2693,2686177.2151898732,2494430.3797468357,218.18890380859375,55.219398498535156,15.197199821472168,193.22950744628906,False,True,False,True
2694,2696708.860759494,2494430.3797468357,213.09609985351562,61.21030044555664,8.609600067138672,200.35150146484375,False,True,False,True
2695,2707240.506329114,2494430.3797468357,264.54071044921875,15.580400466918945,37.90810012817383,61.81209945678711,False,True,False,True
2696,2717772.1518987343,2494430.3797468357,276.81170654296875,4.819200038909912,42.41379928588867,20.283599853515625,False,True,False,True
2697,2728303.7974683545,2494430.3797468357,288.4252014160156,5.319900035858154,42.30440139770508,10.27239990234375,False,False,False,False
2698,2738835.4430379746,2494430.3797468357,283.0884094238281,5.402200222015381,38.60240173339844,7.111299991607666,False,False,False,False
2699,2749367.088607595,2494430.3797468357,262.8677062988281,23.199199676513672,23.32710075378418,31.032100677490234,False,True,False,True
2700,2759898.734177215,2494430.3797468357,240.95150756835938,41.345001220703125,13.038599967956543,64.3501968383789,False,True,False,True
2701,2770430.3797468357,2494430.3797468357,229.00210571289062,54.97529983520508,9.184800148010254,89.71099853515625,False,True,False,True
2702,2780962.025316456,2494430.3797468357,265.444091796875,23.876300811767578,22.418500900268555,16.204999923706055,False,True,False,True
2703,2791493.670886076,2494430.3797468357,271.5775146484375,19.579099655151367,25.420900344848633,5.367300033569336,False,False,False,False
2704,2802025.3164556962,2494430.3797468357,286.63238525390625,22.92919921875,29.503400802612305,12.998700141906738,False,True,False,True
2705,2812556.9620253164,2494430.3797468357,281.4042053222656,22.587299346923828,26.65559959411621,9.857099533081055,False,True,False,False
2706,2823088.6075949366,2494430.3797468357,283.10400390625,21.1023006439209,27.65690040588379,8.660699844360352,False,True,False,True
2707,2833620.253164557,2494430.3797468357,256.1807861328125,39.64720153808594,13.059000015258789,31.09760093688965,False,False,False,False
2708,2844151.8987341775,2494430.3797468357,265.5697937011719,30.898500442504883,17.553600311279297,18.622800827026367,False,False,False,False
2709,2854683.5443037977,2494430.3797468357,263.6590881347656,32.008201599121094,16.006500244140625,16.944499969482422,False,False,False,False
2710,2865215.189873418,2494430.3797468357,276.6158142089844,21.820999145507812,25.270099639892578,5.063399791717529,False,False,False,False
2711,2875746.835443038,2494430.3797468357,278.0429992675781,27.578399658203125,29.79360008239746,17.14189910888672,False,False,False,False
2712,2886278.481012658,2494430.3797468357,268.3822021484375,42.16680145263672,30.51099967956543,35.4984016418457,False,False,False,False
2713,2896810.1265822784,2494430.3797468357,281.87188720703125,33.36370086669922,45.109100341796875,26.145599365234375,False,False,False,False
2714,2907341.7721518986,2494430.3797468357,286.23590087890625,33.63679885864258,55.58369827270508,15.373000144958496,False,False,False,False
2715,2917873.4177215192,2494430.3797468357,269.82818603515625,54.1505012512207,51.68870162963867,32.838401794433594,False,False,False,False
2716,2928405.0632911394,2494430.3797468357,280.0226135253906,45.663700103759766,68.09390258789062,16.151599884033203,False,False,False,False
2717,2938936.7088607596,2494430.3797468357,277.6355895996094,43.855098724365234,78.14820098876953,14.374899864196777,False,False,False,False
2718,2949468.35443038,2494430.3797468357,264.7655944824219,51.23440170288086,78.7656021118164,23.234399795532227,False,False,False,False
2719,2960000.0,2494430.3797468357,258.7655944824219,52.23440170288086,86.7656021118164,26.234399795532227,False,False,False,False
2720,2128000.0,2501594.9367088606,311.1336975097656,-5.979800224304199,74.97979736328125,44.1713981628418,False,False,False,False
2721,2138531.64556962,2501594.9367088606,315.2943115234375,-10.412300109863281,77.41230010986328,40.58769989013672,False,False,False,False
2722,2149063.2911392404,2501594.9367088606,315.5953063964844,-10.559900283813477,76.59529876708984,40.404701232910156,False,False,False,False
2723,2159594.9367088606,2501594.9367088606,311.57708740234375,-6.199699878692627,71.19969940185547,43.80030059814453,False,False,False,False
2724,2170126.582278481,2501594.9367088606,311.03021240234375,-6.030200004577637,69.03019714355469,42.96979904174805,False,False,False,False
2725,2180658.2278481014,2501594.9367088606,313.7267150878906,-8.748700141906738,70.72679901123047,39.26940155029297,False,False,False,False
2726,2191189.8734177216,2501594.9367088606,309.5697021484375,-4.569699764251709,64.5697021484375,41.205101013183594,False,False,True,False
2727,2201721.518987342,2501594.9367088606,316.427001953125,-10.427000045776367,69.427001953125,32.573001861572266,False,False,False,False
2728,2212253.164556962,2501594.9367088606,312.6527099609375,-4.6528000831604,63.652801513671875,34.347198486328125,False,True,False,True
2729,2222784.810126582,2501594.9367088606,321.0234069824219,-12.02340030670166,71.02339935302734,24.976600646972656,False,False,False,False
2730,2233316.4556962023,2501594.9367088606,319.5675048828125,-12.069899559020996,68.06990051269531,23.930099487304688,False,False,False,False
2731,2243848.101265823,2501594.9367088606,320.3605041503906,-10.362899780273438,68.36289978027344,25.945899963378906,False,False,False,False
2732,2254379.746835443,2501594.9367088606,320.0286865234375,-9.028599739074707,69.00270080566406,29.997299194335938,False,False,False,True
2733,2264911.3924050634,2501594.9367088606,316.59210205078125,-6.592100143432617,66.59210205078125,41.33660125732422,False,False,False,False
2734,2275443.0379746836,2501594.9367088606,313.9892883300781,-2.989300012588501,63.98929977416992,43.01070022583008,False,True,False,True
2735,2285974.6835443038,2501594.9367088606,324.6094970703125,-14.328200340270996,75.62000274658203,26.1117000579834,False,False,False,False
2736,2296506.329113924,2501594.9367088606,335.14898681640625,-26.515100479125977,87.57109832763672,8.211799621582031,False,False,False,False
2737,2307037.974683544,2501594.9367088606,320.2146911621094,-11.231900215148926,73.23190307617188,20.374300003051758,False,False,False,False
2738,2317569.6202531643,2501594.9367088606,325.9372863769531,-17.783000946044922,78.78299713134766,13.221500396728516,False,False,False,False
2739,2328101.265822785,2501594.9367088606,322.32281494140625,-14.291600227355957,74.2916030883789,17.70840072631836,False,False,False,False
2740,2338632.911392405,2501594.9367088606,318.1156921386719,-10.36870002746582,70.11849975585938,26.39900016784668,False,False,False,False
2741,2349164.5569620254,2501594.9367088606,314.6524963378906,-7.167399883270264,66.61080169677734,33.97990036010742,False,True,False,False
2742,2359696.2025316455,2501594.9367088606,322.1756896972656,-11.456100463867188,70.3323974609375,21.251100540161133,False,False,False,False
2743,2370227.8481012657,2501594.9367088606,325.6701965332031,-12.644800186157227,70.6447982788086,13.355199813842773,False,False,False,False
2744,2380759.493670886,2501594.9367088606,327.28350830078125,-11.430000305175781,68.93219757080078,12.073399543762207,False,False,False,False
2745,2391291.139240506,2501594.9367088606,329.8320007324219,-11.638799667358398,69.63880157470703,9.397600173950195,False,False,False,True
2746,2401822.7848101268,2501594.9367088606,333.0111083984375,-12.39430046081543,70.01110076904297,6.988900184631348,False,False,False,False
2747,2412354.430379747,2501594.9367088606,328.8526916503906,-10.654999732971191,66.85639953613281,9.337400436401367,False,False,False,False
2748,2422886.075949367,2501594.9367088606,318.6492919921875,-4.6493000984191895,61.64929962158203,20.35070037841797,False,False,False,False
2749,2433417.7215189873,2501594.9367088606,316.0556945800781,-8.033699989318848,63.73030090332031,29.477399826049805,False,False,False,False
2750,2443949.3670886075,2501594.9367088606,316.8905944824219,-6.624300003051758,63.624298095703125,27.766000747680664,False,False,False,False
2751,2454481.0126582277,2501594.9367088606,322.3236083984375,-8.067399978637695,66.75779724121094,17.94260025024414,False,False,False,False
2752,2465012.658227848,2501594.9367088606,313.3362121582031,-2.4927000999450684,61.519100189208984,27.951900482177734,False,False,False,False
2753,2475544.3037974685,2501594.9367088606,313.860595703125,-3.5566000938415527,65.54429626464844,29.787500381469727,False,False,False,False
2754,2486075.9493670887,2501594.9367088606,316.3616027832031,-1.6837999820709229,65.87740325927734,26.92099952697754,False,False,False,True
2755,2496607.594936709,2501594.9367088606,308.9560852050781,3.0731000900268555,62.097801208496094,37.48830032348633,False,True,False,True
2756,2507139.240506329,2501594.9367088606,321.9419860839844,-0.6079000234603882,70.60790252685547,25.231700897216797,False,False,False,False
2757,2517670.8860759493,2501594.9367088606,317.2466125488281,0.7750999927520752,68.55789947509766,32.89929962158203,False,False,False,False
2758,2528202.5316455695,2501594.9367088606,309.151611328125,-0.27149999141693115,65.36280059814453,40.233001708984375,False,False,False,False
2759,2538734.1772151897,2501594.9367088606,302.8067932128906,-0.16210000216960907,61.951698303222656,46.24100112915039,False,False,False,False
2760,2549265.8227848103,2501594.9367088606,299.31201171875,5.325500011444092,57.311798095703125,55.80080032348633,False,False,False,False
2761,2559797.4683544305,2501594.9367088606,307.77789306640625,5.544899940490723,59.742401123046875,54.6083984375,False,False,False,False
2762,2570329.1139240507,2501594.9367088606,319.0596008300781,1.830899953842163,65.15660095214844,38.97090148925781,False,False,False,False
2763,2580860.759493671,2501594.9367088606,314.61920166015625,6.074699878692627,61.15850067138672,48.35139846801758,False,False,False,False
2764,2591392.405063291,2501594.9367088606,316.9783020019531,9.046699523925781,59.97600173950195,48.925201416015625,False,False,False,False
2765,2601924.0506329113,2501594.9367088606,315.3505859375,13.364999771118164,59.53379821777344,51.368499755859375,False,False,False,False
2766,2612455.6962025315,2501594.9367088606,281.6308898925781,27.51460075378418,43.1890983581543,105.28739929199219,False,True,False,True
2767,2622987.341772152,2501594.9367088606,303.9241027832031,18.464000701904297,56.165401458740234,94.79129791259766,False,True,False,True
2768,2633518.9873417723,2501594.9367088606,280.95050048828125,31.534700393676758,41.554100036621094,133.2321014404297,False,True,False,True
2769,2644050.6329113925,2501594.9367088606,298.0780029296875,25.444499969482422,50.41749954223633,129.57510375976562,False,True,False,True
2770,2654582.2784810127,2501594.9367088606,300.7344055175781,24.200000762939453,51.412498474121094,128.65370178222656,False,True,False,True
2771,2665113.924050633,2501594.9367088606,268.9128112792969,31.461999893188477,40.02980041503906,147.10989379882812,False,True,False,True
2772,2675645.569620253,2501594.9367088606,283.8030090332031,32.7682991027832,41.053001403808594,139.46929931640625,False,True,False,True
2773,2686177.2151898732,2501594.9367088606,255.2884979248047,32.43880081176758,33.60060119628906,136.2716064453125,False,True,False,True
2774,2696708.860759494,2501594.9367088606,230.66470336914062,46.96780014038086,21.710800170898438,185.96139526367188,False,True,False,True
2775,2707240.506329114,2501594.9367088606,255.75180053710938,27.962400436401367,28.689300537109375,92.24919891357422,False,True,False,True
2776,2717772.1518987343,2501594.9367088606,247.10549926757812,32.43560028076172,23.522899627685547,98.40769958496094,False,True,False,True
2777,2728303.7974683545,2501594.9367088606,279.7619934082031,15.615799903869629,33.697898864746094,32.6879997253418,False,True,False,True
