is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,16/SEP/2012,-37.6589,148.80316,5,3,2835464,2420180,False,True,False,True,268.2065,57.8413,53.8975,71.4324,2145.8208,994.4637,1.3673061,1.1289765,1.3854133,1.1176157,1.3912046,1.1155059
True,16/SEP/2012,-37.6589,148.80316,5,2,2835464,2420180,False,True,False,True,268.2065,57.8413,53.8975,71.4324,2145.8208,994.4637,1.3673061,1.1289765,1.3854133,1.1176157,1.3912046,1.1155059
True,27/OCT/2007,-38.1574,145.16918,100,1,2514828,2371539,False,False,False,False,276.6799,16.6904,84.2417,43.9988,2580.0344,2539.6755,1.2280225,1.1021968,1.3007517,1.1568054,1.2934736,1.1552763
True,13/JUL/2010,-37.7854,145.02332,25,,2502054,2412842,True,False,False,False,296.0492,13.5927,84.4672,16.9428,2280.743,1832.5752,1.2972227,1.1549642,1.2746347,1.1444013,1.2629586,1.1477045
True,20/APR/2011,-38.0924,141.9278,25,1,2230538,2374419,False,True,False,True,264.5914,1.8982,83.1018,55.8982,2368.755,1750.7758,1.336089,1.2001115,1.3401617,1.1978842,1.3491694,1.1939355
True,20/APR/2011,-38.0924,141.9278,25,1,2230538,2374419,False,True,False,True,264.5914,1.8982,83.1018,55.8982,2368.755,1750.7758,1.336089,1.2001115,1.3401617,1.1978842,1.3491694,1.1939355
True,29/APR/2011,-37.8197,141.4207,25,1,2184943,2403112,False,True,False,True,268.3135,3.6865,71.3146,69.6865,1936.512,1369.4485,1.2995028,1.1717623,1.2992592,1.1736705,1.304978,1.1694297
True,30/APR/2011,-37.6166,141.2456,25,1,2168649,2425042,False,True,False,True,281.7368,-0.7368,72.7369,61.2631,1762.0864,1751.5844,1.2465544,1.2000531,1.2535645,1.1984779,1.2628372,1.1962445
True,30/APR/2011,-37.6166,141.2456,25,1,2168649,2425042,False,True,False,True,281.7368,-0.7368,72.7369,61.2631,1762.0864,1751.5844,1.2465544,1.2000531,1.2535645,1.1984779,1.2628372,1.1962445
True,01/MAY/2011,-37.5696,141.2837,25,1,2171806,2430386,False,True,False,True,280.6337,1.3735,69.0407,62.3663,2036.2535,1476.727,1.3015406,1.1701764,1.2978224,1.1768751,1.2912765,1.1814281
True,01/MAY/2011,-37.5696,141.2837,25,1,2171806,2430386,False,True,False,True,280.6337,1.3735,69.0407,62.3663,2036.2535,1476.727,1.3015406,1.1701764,1.2978224,1.1768751,1.2912765,1.1814281
True,11/MAY/2011,-38.7634,143.4791,25,1,2367775,2303215,False,False,False,False,252.9609,18.0302,91.9698,85.2945,2649.514,1523.0486,1.393043,1.16723,1.3992568,1.1793541,1.4011813,1.1752269
True,11/MAY/2011,-38.7634,143.4791,25,1,2367775,2303215,False,False,False,False,252.9609,18.0302,91.9698,85.2945,2649.514,1523.0486,1.393043,1.16723,1.3992568,1.1793541,1.4011813,1.1752269
True,14/MAY/2011,-38.44,143.2272,25,1,2345209,2338738,False,True,False,False,264.7075,10.1185,76.7075,70.2875,2396.2708,1232.0715,1.3769605,1.1553376,1.363988,1.1619186,1.3505545,1.162002
True,14/MAY/2011,-38.44,143.2272,25,1,2345209,2338738,False,True,False,False,264.7075,10.1185,76.7075,70.2875,2396.2708,1232.0715,1.3769605,1.1553376,1.363988,1.1619186,1.3505545,1.162002
True,01/NOV/2013,-38.0334,145.1842,10,1,2516171,2385301,False,False,False,False,293.6169,9.6424,89.3576,26.4594,2549.0208,2092.8843,1.3170767,1.1799324,1.3101808,1.1956223,1.2817115,1.1897035
True,01/NOV/2013,-38.0334,145.1842,10,1,2516171,2385301,False,False,False,False,293.6169,9.6424,89.3576,26.4594,2549.0208,2092.8843,1.3170767,1.1799324,1.3101808,1.1956223,1.2817115,1.1897035
