UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
2000910,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,17/FEB/1999,-38.06361,147.55667,15,,,,,FLORA,25,VIC,370,9,,392377,,16/AUG/11 12:00:00.000000000 AM
2001033,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,17/FEB/1999,-38.06278,147.55806,15,,,,,FLORA,24,VIC,370,9,,392382,,16/AUG/11 12:00:00.000000000 AM
2001937,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,15/MAY/1999,-38.15028,147.42333,15,,,,,FLORA,25,VIC,370,9,3362,392418,,16/AUG/11 12:00:00.000000000 AM
6180883,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,VBA admin rating added 04/11/2016,Species List for Defined Area,20/NOV/2012,-36.9787,142.33347,5,,,,Seen,FLORA,105,VIC,332,2,,983602,,29/JUN/13 08:04:58.428000000 PM
6812070,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,2,,VBA admin rating added 04/11/2016,Quadrat,01/MAR/2005,-38.3433,144.16611,5,,,,Seen,FLORA,268,VIC,365,5,4710,1077902,,13/FEB/15 05:52:41.000000000 PM
7079749,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,15/JUN/2011,-36.86348,147.62794,100,,,,Observation,FLORA,56,VIC,319,,3319,1138127,,15/APR/16 11:12:40.000000000 AM
7085581,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,VBA admin rating added 04/11/2016,Quadrat,20/MAY/2011,-37.17417,141.12997,100,,,,Observation,FLORA,53,VIC,371,,1020,1138981,,15/APR/16 11:12:40.000000000 AM
7085657,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,20/MAY/2011,-36.9821,141.05782,100,,,,Observation,FLORA,27,VIC,371,,3087,1138983,,15/APR/16 11:12:40.000000000 AM
8565621,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,,,,Incidental,24/APR/2017,-37.980725,145.033374,10,,,,Seen,FLORA,45,VIC,306,7,,1394651,,20/JUL/17 04:10:06.350000000 PM
8565905,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,"VBA admin added 0 rating 12/10/2017 VBA admin auto approved 08/02/18, within accepted distribution",Quadrat,24/NOV/2016,-38.147357,147.396352,3,,,,Seen,FLORA,36,VIC,370,9,3362,1394662,,21/JUL/17 04:58:26.850000000 PM
8912136,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,,,,Quadrat,31/OCT/2017,-38.15514,141.2903,5,,,,Seen,FLORA,1,VIC,323,3,3300,1695296,,28/MAR/18 11:39:39.442000000 AM
742632,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,06/FEB/1999,-38.035,141.27778,15,,,,,FLORA,47,VIC,323,3,3300,250009,,16/AUG/11 12:00:00.000000000 AM
744875,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,21/JAN/1999,-37.11444,141.50389,15,,,,,FLORA,48,VIC,371,2,,250059,,16/AUG/11 12:00:00.000000000 AM
745197,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,24/JAN/1999,-37.24917,141.37806,15,,,,,FLORA,52,VIC,371,3,1021,250065,,16/AUG/11 12:00:00.000000000 AM
746063,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,21/FEB/1999,-37.35639,141.3775,15,,,,,FLORA,44,VIC,371,3,,250082,,16/AUG/11 12:00:00.000000000 AM
2000961,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,16/FEB/1999,-38.06194,147.55833,15,,,,,FLORA,25,VIC,370,9,,392379,,16/AUG/11 12:00:00.000000000 AM
2001124,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,17/FEB/1999,-38.06361,147.55694,15,,,,,FLORA,31,VIC,370,9,,392385,,16/AUG/11 12:00:00.000000000 AM
2002529,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,16/SEP/1999,-38.10889,147.46694,15,,,,,FLORA,28,VIC,370,9,3362,392439,,16/AUG/11 12:00:00.000000000 AM
2003529,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,23/NOV/1999,-38.12667,147.44361,15,,,,,FLORA,21,VIC,370,9,3362,392474,,16/AUG/11 12:00:00.000000000 AM
2003809,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,04/OCT/2000,-38.18194,147.38333,15,,,,,FLORA,29,VIC,370,9,3362,392487,,16/AUG/11 12:00:00.000000000 AM
6863905,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,auto review from acc dist,Quadrat,02/OCT/2012,-37.7137,145.2818,5,,,,Seen,FLORA,37,VIC,356,7,,1084241,,22/MAY/15 09:21:37.000000000 AM
7155898,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,11/NOV/2008,-37.41272,144.66316,100,,,,Observation,FLORA,30,VIC,339,,,1141262,,15/APR/16 11:12:40.000000000 AM
7198801,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,17/DEC/2011,-38.25214,147.20848,100,,,,Observation,FLORA,14,VIC,370,,,1139710,,15/APR/16 11:12:40.000000000 AM
7085413,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,VBA admin rating added 04/11/2016,Quadrat,19/MAY/2011,-37.64138,141.2233,100,,,,Observation,FLORA,50,VIC,323,,,1138977,,15/APR/16 11:12:40.000000000 AM
7160213,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,VBA admin rating added 04/11/2016,Quadrat,21/JUN/2011,-37.70613,143.61918,100,,,,Observation,FLORA,22,VIC,324,,160,1141437,,15/APR/16 11:12:40.000000000 AM
8568302,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,,,,Quadrat,29/AUG/2016,-38.428297,145.537447,3,,,,Seen,FLORA,33,VIC,304,7,104,1394714,,21/JUL/17 05:03:27.991000000 PM
8568480,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,,,,Quadrat,08/SEP/2016,-37.35619,142.027568,2,,,,Seen,FLORA,63,VIC,362,3,,1394721,,21/JUL/17 05:04:00.006000000 PM
8623398,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Species List for Defined Area,29/SEP/2017,-37.807268,145.20517,10,,,,Seen,FLORA,193,VIC,372,7,,1414113,,25/JAN/18 04:17:00.000000000 PM
8919122,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,,,,Quadrat,02/NOV/2017,-37.11143,142.3898,5,,,,Seen,FLORA,1,VIC,357,3,3316,1702780,,28/MAR/18 07:35:38.785000000 PM
8925343,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,,,,Quadrat,02/NOV/2017,-37.18028,142.31364,5,,,,Seen,FLORA,35,VIC,357,3,3316,1705123,,29/MAR/18 10:50:22.504000000 AM
742224,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,11/JAN/1999,-38.05167,141.28278,15,,,,,FLORA,48,VIC,323,3,3300,249998,,16/AUG/11 12:00:00.000000000 AM
1117304,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,auto review from accepted distrib,Quadrat,08/APR/2008,-38.06361,147.55639,15,,,,,FLORA,26,VIC,370,9,,262185,,16/AUG/11 12:00:00.000000000 AM
