is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,09/JAN/1991,-37.92682,146.40106,100,2,2623173,2396240,False,True,False,True,257.9588,47.5224,52.9101,62.7201,2131.4436,895.5764,1.3652656,1.1223383,1.3834627,1.1242968,1.3820273,1.1261271
True,22/JAN/1991,-37.92023,146.34878,100,2,2618588,2397038,False,True,False,True,263.554,42.8857,57.7956,62.6855,2308.5115,797.83734,1.4162633,1.1272845,1.4135277,1.1233121,1.4321074,1.1298636
True,22/JAN/1991,-37.92023,146.34878,100,2,2618588,2397038,False,True,False,True,263.554,42.8857,57.7956,62.6855,2308.5115,797.83734,1.4162633,1.1272845,1.4135277,1.1233121,1.4321074,1.1298636
True,22/JAN/1991,-37.92023,146.34878,100,5,2618588,2397038,False,True,False,True,263.554,42.8857,57.7956,62.6855,2308.5115,797.83734,1.4162633,1.1272845,1.4135277,1.1233121,1.4321074,1.1298636
True,22/JAN/1991,-37.92023,146.34878,100,5,2618588,2397038,False,True,False,True,263.554,42.8857,57.7956,62.6855,2308.5115,797.83734,1.4162633,1.1272845,1.4135277,1.1233121,1.4321074,1.1298636
True,18/MAY/1996,-37.91086,147.29194,100,1,2701525,2396492,False,True,False,True,281.7461,25.4624,61.5376,12.4624,1830.7443,1481.3391,1.2842299,1.1806213,1.28496,1.1811194,1.2888782,1.1786653
True,18/MAY/1996,-37.91086,147.29194,100,1,2701525,2396492,False,True,False,True,281.7461,25.4624,61.5376,12.4624,1830.7443,1481.3391,1.2842299,1.1806213,1.28496,1.1811194,1.2888782,1.1786653
True,05/FEB/1992,-37.81743,146.33832,100,2,2617828,2408459,False,True,False,True,228.7358,47.1744,32.5345,154.5882,1858.9056,770.0149,1.3205409,1.1112276,1.3320539,1.1195894,1.3531516,1.1308028
True,05/FEB/1992,-37.81743,146.33832,100,2,2617828,2408459,False,True,False,True,228.7358,47.1744,32.5345,154.5882,1858.9056,770.0149,1.3205409,1.1112276,1.3320539,1.1195894,1.3531516,1.1308028
True,20/JAN/1992,-37.84333,145.84142,100,1,2574056,2406086,False,True,False,True,248.3216,47.2677,49.7205,120.7039,2137.3958,667.5873,1.3857247,1.1088189,1.3998376,1.1180431,1.3873433,1.1136348
