is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,17/AUG/1993,-35.35801,141.96719,100,1,2224327,2677804,False,False,False,True,335.5675,-9.5675,65.5675,3.4325,1867.636,2687.6719,1.160051,1.1960975,1.1573044,1.1956229,1.15356,1.1902947
True,23/SEP/1999,-34.50753,141.55965,140,,2183888,2770882,False,False,False,False,344.2855,-14.2774,67.8046,-2.2964,1917.6558,2732.1545,1.1493475,1.1890297,1.1475989,1.1908867,1.1477946,1.1833717
True,29/APR/2000,-34.68794,142.27264,140,,2249953,2752985,False,True,False,True,344.0323,-10.0332,69.0332,-1.0332,2194.5276,2967.9949,1.155478,1.1678762,1.1502428,1.1616559,1.1531769,1.1645328
True,14/SEP/2006,-34.41582,141.45156,100,2,2173581,2780692,False,False,False,False,346.6069,-14.6068,68.6068,-3.6457,2020.9639,2934.9119,1.1404219,1.1773306,1.1423146,1.1731484,1.1394593,1.1702155
True,15/SEP/2006,-34.50724,141.5524,100,1,2183221,2770890,False,False,False,False,343.4496,-12.5253,66.5167,-1.5167,1802.3569,2639.1277,1.1462402,1.1971419,1.145682,1.1944054,1.1453086,1.189647
True,06/MAR/2006,-35.24889,141.19055,100,,2153283,2687368,False,False,False,False,333.1903,-12.1903,63.1903,2.7966,2093.0166,2672.9119,1.1782215,1.1775029,1.1733016,1.1851285,1.1715915,1.1793287
True,24/SEP/2018,-34.416605,141.440884,10,4,2172603,2780569,False,False,False,True,343.2753,-12.2753,66.2753,-1.2753,2003.924,2936.8325,1.141758,1.184208,1.1437355,1.1931876,1.1443055,1.1913173
True,26/SEP/2018,-34.390329,141.397863,10,1,2168537,2783335,False,False,False,False,344.5369,-13.0597,67.0597,-2.0597,2227.5232,3160.7793,1.1376181,1.1627803,1.1388183,1.1677893,1.1398677,1.1674793
True,26/JUN/1997,-34.38822,141.39894,100,1,2168627,2783573,False,False,False,False,345.3374,-13.3491,67.3491,-2.3491,2457.2244,3524.5493,1.1335086,1.1482644,1.1320754,1.1470736,1.1377808,1.159623
True,26/JUN/1997,-34.38822,141.39894,100,1,2168627,2783573,False,False,False,False,345.3374,-13.3491,67.3491,-2.3491,2457.2244,3524.5493,1.1335086,1.1482644,1.1320754,1.1470736,1.1377808,1.159623
True,26/JUN/1997,-34.38822,141.39894,100,1,2168627,2783573,False,False,False,False,345.3374,-13.3491,67.3491,-2.3491,2457.2244,3524.5493,1.1335086,1.1482644,1.1320754,1.1470736,1.1377808,1.159623
True,26/JUN/1997,-34.38822,141.39894,100,1,2168627,2783573,False,False,False,False,345.3374,-13.3491,67.3491,-2.3491,2457.2244,3524.5493,1.1335086,1.1482644,1.1320754,1.1470736,1.1377808,1.159623
True,08/JUN/2001,-34.39812,141.4066,140,,2169373,2782501,False,False,False,False,344.9911,-13.2756,67.2756,-2.2756,1864.8217,2667.9236,1.1500841,1.1914994,1.1486413,1.188587,1.147572,1.1866524
True,08/NOV/2011,-37.97155,145.78257,100,1,2568760,2391899,False,True,False,True,288.9039,29.1976,70.5802,61.9666,1980.9948,1168.0931,1.3153726,1.1423191,1.323285,1.1356653,1.3362055,1.1265422
True,22/NOV/2011,-38.008,145.66161,100,3,2558104,2387934,False,True,False,True,259.7761,44.5532,61.2536,88.9355,2047.1016,804.11475,1.3584805,1.1143568,1.3697749,1.1244614,1.3730916,1.1285628
