is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,17/APR/1997,-36.68165,143.2302,100,1,2341843,2533853,False,True,False,True,326.6731,-12.1432,71.0999,18.8623,1931.2675,2140.7744,1.2260714,1.2065543,1.2255334,1.2038977,1.2235129,1.201317
True,02/MAY/1997,-36.72756,144.82037,100,2,2483956,2530214,False,True,False,True,329.6389,-3.6352,66.6389,14.3611,2021.2755,1991.7384,1.2443626,1.1870292,1.2428149,1.1883265,1.2315501,1.1921898
True,02/MAY/1997,-36.73745,144.81897,100,1,2483833,2529116,False,True,False,True,327.2471,-1.2483,65.2465,16.6664,1923.6053,1887.3073,1.2397532,1.1886313,1.2441531,1.1902611,1.2448355,1.1919044
True,02/MAY/1997,-36.73833,144.81783,100,1,2483731,2529019,False,True,False,True,327.0955,-1.1005,65.0957,16.9014,2020.8505,1929.4901,1.2511237,1.1883547,1.2453762,1.190533,1.245175,1.1923319
True,26/AUG/1997,-36.7097,143.2243,100,1,2341374,2530731,False,True,False,True,326.4834,-12.4834,70.5267,19.2634,1821.0,2033.1726,1.2192408,1.2015139,1.2218224,1.2002751,1.2203056,1.1994046
True,26/AUG/1997,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,26/AUG/1997,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,26/AUG/1997,-36.68532,143.22695,100,1,2341560,2533440,False,True,False,True,328.3663,-13.9647,72.1783,17.0312,1837.0093,1951.4583,1.224685,1.1965088,1.222792,1.1970258,1.2246478,1.1998266
True,26/AUG/1997,-36.584,143.34027,100,2,2351489,2544863,False,False,False,False,328.4283,-7.378,68.3655,15.4829,2263.1794,3081.3003,1.184092,1.1989632,1.1831487,1.1888057,1.1785934,1.1812037
True,29/AUG/1997,-36.98368,143.12665,100,1,2333250,2500170,False,False,False,False,321.6025,-14.1617,74.1599,20.3993,2114.7515,2500.5361,1.2117765,1.194486,1.2096809,1.1949099,1.1980315,1.1946508
True,29/AUG/1997,-36.98368,143.12665,100,1,2333250,2500170,False,False,False,False,321.6025,-14.1617,74.1599,20.3993,2114.7515,2500.5361,1.2117765,1.194486,1.2096809,1.1949099,1.1980315,1.1946508
True,12/DEC/1997,-36.67325,143.24563,100,1,2343205,2534810,False,True,False,True,326.7744,-10.7813,69.7813,18.2157,1926.4259,2121.5557,1.2189283,1.1976918,1.2256678,1.202437,1.222542,1.2023306
True,20/OCT/1997,-36.72756,144.82037,100,1,2483956,2530214,False,True,False,True,329.6389,-3.6352,66.6389,14.3611,2021.2755,1991.7384,1.2443626,1.1870292,1.2428149,1.1883265,1.2315501,1.1921898
True,20/OCT/1997,-36.74189,144.81549,100,1,2483523,2528623,False,True,False,True,326.949,-1.3812,65.2701,17.0466,2030.8356,2017.5521,1.2466795,1.1918635,1.25012,1.19452,1.2452519,1.194178
True,11/DEC/1997,-36.70696,143.22646,100,1,2341561,2531039,False,True,False,True,327.358,-12.9326,71.8236,18.0417,1866.1796,1994.3572,1.2244943,1.1992079,1.2250707,1.1984861,1.2211868,1.1996273
True,08/JAN/1999,-36.99019,143.8099,140,,2394072,2500426,False,False,False,True,329.0529,-11.4279,68.428,10.5721,1984.7229,2167.1252,1.228102,1.1971515,1.2132978,1.1949033,1.2042279,1.2001326
True,25/FEB/1999,-35.92109,143.78264,140,,2390129,2619010,False,False,False,True,340.0888,-12.0888,69.0888,-0.0888,2108.176,3137.7407,1.1367859,1.1767339,1.1308323,1.1675992,1.1301885,1.1654887
True,10/MAR/1999,-36.59787,147.00964,100,,2679782,2542721,False,True,False,False,326.9834,17.6756,57.3244,107.2578,1944.0249,1545.5367,1.2680813,1.1714908,1.2992723,1.1564317,1.2845106,1.1463324
True,03/MAY/1999,-35.26076,141.1778,140,,2152176,2686005,False,False,False,False,334.113,-13.1131,64.1131,1.5582,2222.9568,2928.456,1.1531093,1.1568218,1.1699723,1.1501968,1.1708266,1.1600965
True,13/MAY/1999,-36.17002,146.64376,100,,2647874,2590815,False,False,False,True,342.5325,0.37,63.2716,37.5001,1889.8408,1879.3414,1.2358439,1.1847996,1.2293438,1.183477,1.2243507,1.186112
True,04/AUG/1999,-37.30014,143.06897,100,,2328829,2464959,False,False,False,False,300.9794,-2.9795,67.9653,28.0205,2115.3345,2567.9165,1.2190086,1.2157806,1.2178514,1.210884,1.2183231,1.2086415
True,03/OCT/1999,-34.66655,142.48949,140,,2269767,2755905,False,False,False,False,352.7741,-16.7017,76.7266,-9.7017,2112.858,2298.0386,1.2148353,1.1702062,1.1776187,1.1241821,1.1697316,1.1251024
True,14/AUG/1999,-36.01449,144.4075,140,,2446588,2609183,False,False,False,False,346.792,-16.0783,70.7661,-3.766,2602.6626,3689.535,1.1493956,1.1615453,1.1478478,1.1610969,1.1491302,1.162986
True,01/OCT/1999,-35.86294,144.31944,100,,2438530,2625945,False,False,False,False,346.7761,-14.2324,69.7761,-3.3345,2486.0068,2637.025,1.2515401,1.1970716,1.2457972,1.1851007,1.2686223,1.1866683
True,06/JAN/1999,-36.78177,147.05225,100,,2683154,2522240,False,True,False,True,303.6835,33.1394,45.8452,147.7746,1717.0049,1047.6714,1.265689,1.1257864,1.2755334,1.1357057,1.2805163,1.1430202
True,01/NOV/1999,-36.01227,146.25719,100,,2613331,2608847,False,False,False,False,348.1432,-2.1431,64.1431,13.334,1136.2981,796.0151,1.109718,1.0211699,1.1708385,1.0702273,1.2353008,1.134585
True,30/OCT/1999,-35.21514,142.11821,140,,2237570,2694079,False,False,False,False,340.5936,-12.6585,70.6585,-1.6585,2343.789,3461.2017,1.1305306,1.160497,1.1333933,1.1635557,1.1360373,1.1590489
True,27/OCT/1999,-34.71622,141.6648,100,,2194357,2748073,False,True,False,True,342.138,-12.138,67.138,-0.6797,2124.833,2678.3503,1.1601856,1.1549242,1.1622717,1.1576319,1.1650057,1.1601536
True,01/DEC/1998,-36.69765,142.63296,140,,2288525,2530919,False,False,False,False,329.3502,-15.3012,70.5462,9.6499,2304.6257,3301.1335,1.1384501,1.1535993,1.1343219,1.1564103,1.1324862,1.158047
True,29/JAN/2000,-36.91008,142.65432,140,,2291014,2507402,False,False,False,False,325.9736,-14.9736,74.9736,15.0264,2402.2844,3039.9258,1.1951538,1.1816956,1.2126242,1.1749334,1.1938643,1.1789321
True,06/FEB/2000,-34.32524,142.29214,140,,2250595,2793286,False,False,False,True,355.1318,-14.1255,75.1255,-10.1255,2067.6064,2301.7888,1.1705471,1.1232349,1.1282231,1.0807838,1.145832,1.1212893
True,28/JAN/2000,-35.46748,143.46282,100,,2360454,2668921,False,False,False,False,341.1826,-13.1793,68.1793,-0.1793,2247.4028,3391.5955,1.1212379,1.1537132,1.125119,1.1559521,1.1331172,1.159511
True,04/JAN/2000,-36.41269,146.02475,100,,2591900,2564671,False,False,False,False,345.6978,-8.7663,74.6645,14.2743,2330.1113,3003.656,1.2032813,1.206162,1.197999,1.2067271,1.2014271,1.2091196
True,03/APR/2000,-35.80759,144.34343,140,,2440654,2632102,False,True,False,True,351.8649,-17.8649,73.8649,-7.8649,1948.2883,2346.8362,1.2106032,1.2088346,1.210359,1.209166,1.2062863,1.2124268
True,21/FEB/2000,-37.01631,142.38235,140,,2267113,2494988,False,True,False,False,311.7702,-3.4438,65.4438,53.087,1855.9081,1569.5354,1.2678769,1.1848978,1.262591,1.1804045,1.2502295,1.1869079
True,21/APR/2000,-36.99768,146.26907,100,,2612944,2499504,False,True,False,False,306.8247,19.1103,54.7969,68.7085,2026.0557,1153.7712,1.323549,1.1478944,1.2989451,1.1591768,1.2826135,1.1721951
True,04/SEP/1999,-36.60293,144.61932,140,,2465944,2543990,False,False,False,False,334.9917,-8.8789,67.0991,7.9945,2162.9277,2942.6953,1.1694323,1.1926758,1.1774892,1.1874754,1.1753556,1.1855284
True,13/MAY/2000,-36.20004,146.15865,100,,2604195,2588127,False,True,False,True,344.1694,-4.1694,65.1694,15.8306,2000.8555,2097.4243,1.2283397,1.1866832,1.2167668,1.193362,1.2038997,1.1902894
True,25/APR/2000,-34.71319,142.35602,140,,2257673,2750399,False,False,False,True,342.7674,-7.7687,67.7687,-0.2478,2140.174,2956.7632,1.1439582,1.1548408,1.1462188,1.1548555,1.1459852,1.1583943
True,30/OCT/1999,-35.16182,142.03074,100,,2229423,2699749,False,False,False,False,338.8718,-10.5369,68.8717,-1.3147,2498.9023,3560.4438,1.1419193,1.1542269,1.1413534,1.1550412,1.1403768,1.1500164
True,04/MAR/2000,-37.14043,144.26037,140,,2434296,2484162,False,True,False,True,310.9862,-6.6039,64.6025,30.6132,1886.0548,1698.0869,1.247096,1.1791,1.245628,1.1854194,1.2447485,1.1867206
True,08/APR/2000,-37.14043,144.26037,140,,2434296,2484162,False,True,False,True,310.9862,-6.6039,64.6025,30.6132,1886.0548,1698.0869,1.247096,1.1791,1.245628,1.1854194,1.2447485,1.1867206
